,Unnamed: 0,absolute_magnitude_h,is_sentry_object,meters_estimated_diameter,orbit_id,orbit_class_type,perihelion_distance,aphelion_distance,orbit_class_description,volume (m^3)
4602,10852,0.6314258001939864,0,8.680771863269469e-23,9,0,0.6642558317452464,0.06929864806854623,1,6.541464988504976e-67
4603,3929,0.4859359844810863,0,1.0515739842316149e-17,15,1,0.3782387430950458,0.06907247409289471,3,1.1628387557890616e-51
4604,8240,0.3016488845780795,0,2.8884380023829555e-11,15,1,0.08956018874072846,0.2036760622703626,3,2.409845227948456e-32
4605,13444,0.4054316197866149,0,6.832646029867678e-15,69,1,0.40868774865429625,0.12811475070955927,3,3.1898243323264903e-43
4606,2490,0.2536372453928224,0,1.3745037875156634e-09,34,1,0.22720806872872884,0.17425405968780405,3,2.5967959359251643e-27
4607,17430,0.582929194956353,0,4.295220963302778e-21,2,2,0.21637579111083355,0.0848496455754993,2,7.924220170784401e-62
4608,6100,0.4519883608147427,0,1.6141312536180442e-16,16,1,0.45667247804726097,0.2578597362619119,3,4.20548936482552e-48
4609,18920,0.582929194956353,0,4.295220963302778e-21,12,0,0.6519848421204827,0.20091398654047837,1,7.924220170784401e-62
4610,14652,0.29679922405431614,0,4.2668341904629377e-11,58,0,0.6991034479685041,0.21278976401481492,1,7.768144564908486e-32
4611,9630,0.3743937924345295,0,8.298933922217368e-14,11,1,0.44502741180349403,0.24265069237496295,3,5.715667017780001e-40
4612,18400,0.568380213385063,0,1.3845659887023843e-20,4,1,0.5411096775423998,0.10842241796838355,3,2.6542448410983496e-60
4613,7912,0.6265761396702229,0,1.28233372634183e-22,9,1,0.510978849287713,0.127555289538117,3,2.1086436694397725e-66
4614,8639,0.5402521823472356,0,1.3307038477699403e-19,15,0,0.667039478261647,0.2570816043722843,1,2.3563741072079826e-57
4615,12986,0.6362754607177495,0,5.876457877972935e-23,12,1,0.5730090935507143,0.09624094456067571,3,2.0293029228936837e-67
4616,23017,0.5926285160038797,0,1.9683398148334047e-21,4,0,0.6886276765048049,0.2599543409453519,1,7.626060375705431e-63
4617,10587,0.6265761396702229,0,1.28233372634183e-22,8,1,0.6219787751920202,0.16563670059372493,3,2.1086436694397725e-66
4618,4981,0.5926285160038797,0,1.9683398148334047e-21,11,1,0.34034019568889895,0.08877562607448874,3,7.626060375705431e-63
4619,16326,0.5004849660523761,0,3.2622082677511723e-18,4,0,0.8672140681176217,0.21121344075223236,1,3.471642936985807e-53
4620,13359,0.6023278370514064,0,9.020168323299527e-22,13,1,0.4877148898193374,0.07293737576083967,3,7.339118980656144e-64
4621,18591,0.4374393792434529,0,5.2031577761284e-16,24,0,0.911256550333297,0.22431928950014646,1,1.4086431401304395e-46
4622,10209,0.6556741028128031,0,1.2340841234109853e-23,8,1,0.5807514076187017,0.24326021729747926,3,1.879465231799877e-69
4623,8112,0.3840931134820562,0,3.80309237452892e-14,7,1,0.20600960211351937,0.19903531397522328,3,5.500607074290088e-41
4624,13883,0.5344325897187195,0,2.125262954999853e-19,10,0,0.7563163752980058,0.2551930032317796,1,9.59926578386466e-57
4625,3833,0.582929194956353,0,4.295220963302778e-21,19,2,0.28453976813066584,0.04176197250814381,2,7.924220170784401e-62
4626,20314,0.45683802133850626,0,1.09268789073005e-16,6,2,0.1608968278591838,0.08037015657639317,2,1.3046330903493803e-48
4627,18525,0.5877788554801163,0,2.9076544456850597e-21,2,0,0.7231477467702266,0.13015402757548505,1,2.4582632280794707e-62
4628,16800,0.7284190106692531,0,3.545716663680443e-26,7,1,0.6069763607830778,0.15690598155034785,3,4.457712899915214e-77
4629,12169,0.7090203685741997,0,1.6883982324303318e-25,6,1,0.5972923554001346,0.08516577380610542,3,4.813097567496797e-75
4630,15284,0.5150339476236662,0,1.0120070430563827e-18,11,1,0.5317971323875943,0.19391404361842146,3,1.0364553685512362e-54
4631,12270,0.6896217264791463,0,8.039809349496789e-25,6,1,0.36425949058328105,0.16796199683155277,3,5.196814828527136e-73
4632,12721,0.5926285160038797,0,1.9683398148334047e-21,14,1,0.596493792175809,0.06450153599816696,3,7.626060375705431e-63
4633,22209,0.6653734238603296,0,5.6553479062119754e-24,5,1,0.5654345038436304,0.14152903439332443,3,1.8087476473273176e-70
4634,15989,0.684772065955383,0,1.1876499881054562e-24,6,1,0.3700779565641031,0.10465013381300707,3,1.6751951772584989e-72
4635,20765,0.6653734238603296,0,5.6553479062119754e-24,2,1,0.5927068461034242,0.1351813433996069,3,1.8087476473273176e-70
4636,17277,0.33074684772065943,0,2.7797564887631576e-12,9,0,0.8421560848197817,0.2681267983215464,1,2.1479306642716304e-35
4637,5758,0.4519883608147427,0,1.6141312536180442e-16,16,1,0.13496339068400642,0.1545471748393269,3,4.20548936482552e-48
4638,11040,0.6750727449078563,0,2.5916354058327964e-24,4,0,0.6272952022949647,0.1503503597355867,1,1.7406911435724172e-71
4639,18466,0.6071774975751697,0,6.106212675362903e-22,3,0,0.6658672623891481,0.16292832586804207,1,2.276752240717195e-64
4640,1492,0.23617846750727445,0,5.599377133390722e-09,74,0,0.84693540328751,0.25632825131095904,1,1.7555740717194312e-25
4641,1948,0.3161978661493695,0,8.960554827142419e-12,31,0,0.7429950099748155,0.21917773239510258,1,7.194567707608854e-34
4642,16162,0.44228903976721623,0,3.522283266284906e-16,9,0,0.7604738233161509,0.20778205213257933,1,4.3699134799663784e-47
4643,8186,0.7332686711930162,0,2.4002766288447408e-26,12,1,0.5428989762895101,0.12373921732643683,3,1.382878030812714e-77
4644,9076,0.28273520853540246,0,1.3227861631488086e-10,55,0,0.8959611287058629,0.2587585659522776,1,2.314562593568194e-30
4645,961,0.42725509214354995,0,1.1805834757095138e-15,75,2,0.2528177426512465,0.06783221520608664,2,1.645470502550542e-45
4646,13894,0.4713870029097963,0,3.389752441650813e-17,15,0,0.8236371276949361,0.1877115412122216,1,3.8949684975465074e-50
4647,19811,0.7187196896217262,0,7.737300276049019e-26,3,2,0.34033668479123025,0.04512319120001122,2,4.631997891058873e-76
4648,9407,0.6314258001939864,0,8.680771863269469e-23,6,0,0.6557356122407425,0.12227447369411827,1,6.541464988504976e-67
4649,21584,0.4713870029097963,0,3.389752441650813e-17,6,1,0.4441357504847351,0.16791079956435162,3,3.8949684975465074e-50
4650,23473,0.37293889427740046,0,9.329430237393092e-14,43,1,0.45703587617063224,0.15667086117327883,3,8.120174532101781e-40
4651,19887,0.5780795344325896,0,6.344950277260433e-21,5,1,0.4816476275582535,0.11014245076526344,3,2.5543750538982454e-61
4652,18641,0.37924345295829276,0,5.6179722617006206e-14,17,0,0.952693718490278,0.20945859433070296,1,1.7731226299403656e-40
4653,15709,0.5538312318137729,0,4.463153338827297e-20,3,0,0.6556172761001864,0.07661482602899362,1,8.890484455443024e-59
4654,9482,0.35499515033947604,0,3.951783757643663e-13,23,0,0.8928050856115581,0.10757385651438885,1,6.171340597550599e-38
4655,5873,0.3743937924345295,0,8.298933922217368e-14,17,1,0.2901441527028153,0.167996887794382,3,5.715667017780001e-40
4656,18093,0.35499515033947604,0,3.951783757643663e-13,32,1,0.39865646997639514,0.0824967188139647,3,6.171340597550599e-38
4657,243,0.17361784675072744,0,8.58916130354064e-07,120,0,0.9992536274789949,0.20475272552986756,1,6.336541397851701e-19
4658,13526,0.4519883608147427,0,1.6141312536180442e-16,11,0,0.7465732379839256,0.12474741400033325,1,4.20548936482552e-48
4659,20792,0.6556741028128031,0,1.2340841234109853e-23,2,2,0.12320002993153589,0.09801098020566348,2,1.879465231799877e-69
4660,15890,0.6362754607177495,0,5.876457877972935e-23,7,2,0.297368104656198,0.0693484201748336,2,2.0293029228936837e-67
